{'depth': 104, 'type': 'start', 'count': 0}
{'depth': 6053, 'type': 'increase', 'count': 1230}
{'depth': 6035, 'type': 'decrease', 'count': 1230}
{'depth': 6036, 'type': 'increase', 'count': 1231}
{'depth': 6042, 'type': 'increase', 'count': 1232}
{'depth': 6047, 'type': 'increase', 'count': 1233}
{'depth': 6048, 'type': 'increase', 'count': 1234}
{'depth': 6050, 'type': 'increase', 'count': 1235}
{'depth': 6054, 'type': 'increase', 'count': 1236}
{'depth': 6074, 'type': 'increase', 'count': 1237}
{'depth': 6075, 'type': 'increase', 'count': 1238}
{'depth': 6077, 'type': 'increase', 'count': 1239}
{'depth': 6046, 'type': 'decrease', 'count': 1239}
{'depth': 6055, 'type': 'increase', 'count': 1240}
{'depth': 6058, 'type': 'increase', 'count': 1241}
{'depth': 6060, 'type': 'increase', 'count': 1242}
{'depth': 6061, 'type': 'increase', 'count': 1243}
{'depth': 6062, 'type': 'increase', 'count': 1244}
{'depth': 6073, 'type': 'increase', 'count': 1245}
{'depth': 6081, 'type': 'increase', 'count': 1246}
{'depth': 6086, 'type': 'increase', 'count': 1247}
{'depth': 6088, 'type': 'increase', 'count': 1248}
{'depth': 6096, 'type': 'increase', 'count': 1249}
{'depth': 6097, 'type': 'increase', 'count': 1250}
{'depth': 6098, 'type': 'increase', 'count': 1251}
{'depth': 6099, 'type': 'increase', 'count': 1252}
{'depth': 6096, 'type': 'decrease', 'count': 1252}
{'depth': 6110, 'type': 'increase', 'count': 1253}
{'depth': 6112, 'type': 'increase', 'count': 1254}
{'depth': 6113, 'type': 'increase', 'count': 1255}
{'depth': 6112, 'type': 'decrease', 'count': 1255}
{'depth': 6111, 'type': 'decrease', 'count': 1255}
{'depth': 6132, 'type': 'increase', 'count': 1256}
{'depth': 6115, 'type': 'decrease', 'count': 1256}
{'depth': 6118, 'type': 'increase', 'count': 1257}
{'depth': 6127, 'type': 'increase', 'count': 1258}
{'depth': 6124, 'type': 'decrease', 'count': 1258}
{'depth': 6128, 'type': 'increase', 'count': 1259}
{'depth': 6139, 'type': 'increase', 'count': 1260}
{'depth': 6145, 'type': 'increase', 'count': 1261}
{'depth': 6156, 'type': 'increase', 'count': 1262}
{'depth': 6155, 'type': 'decrease', 'count': 1262}
{'depth': 6153, 'type': 'decrease', 'count': 1262}
{'depth': 6152, 'type': 'decrease', 'count': 1262}
{'depth': 6153, 'type': 'increase', 'count': 1263}
{'depth': 6157, 'type': 'increase', 'count': 1264}
{'depth': 6164, 'type': 'increase', 'count': 1265}
{'depth': 6176, 'type': 'increase', 'count': 1266}
{'depth': 6186, 'type': 'increase', 'count': 1267}
{'depth': 6187, 'type': 'increase', 'count': 1268}
{'depth': 6188, 'type': 'increase', 'count': 1269}
{'depth': 6190, 'type': 'increase', 'count': 1270}
{'depth': 6192, 'type': 'increase', 'count': 1271}
{'depth': 6185, 'type': 'decrease', 'count': 1271}
{'depth': 6190, 'type': 'increase', 'count': 1272}
{'depth': 6191, 'type': 'increase', 'count': 1273}
{'depth': 6192, 'type': 'increase', 'count': 1274}
{'depth': 6191, 'type': 'decrease', 'count': 1274}
{'depth': 6198, 'type': 'increase', 'count': 1275}
{'depth': 6200, 'type': 'increase', 'count': 1276}
{'depth': 6213, 'type': 'increase', 'count': 1277}
{'depth': 6214, 'type': 'increase', 'count': 1278}
{'depth': 6222, 'type': 'increase', 'count': 1279}
{'depth': 6242, 'type': 'increase', 'count': 1280}
{'depth': 6236, 'type': 'decrease', 'count': 1280}
{'depth': 6246, 'type': 'increase', 'count': 1281}
{'depth': 6256, 'type': 'increase', 'count': 1282}
{'depth': 6257, 'type': 'increase', 'count': 1283}
{'depth': 6256, 'type': 'decrease', 'count': 1283}
{'depth': 6257, 'type': 'increase', 'count': 1284}
{'depth': 6258, 'type': 'increase', 'count': 1285}
{'depth': 6259, 'type': 'increase', 'count': 1286}
{'depth': 6284, 'type': 'increase', 'count': 1287}
{'depth': 6285, 'type': 'increase', 'count': 1288}
{'depth': 6286, 'type': 'increase', 'count': 1289}
{'depth': 6290, 'type': 'increase', 'count': 1290}
{'depth': 6291, 'type': 'increase', 'count': 1291}
{'depth': 6287, 'type': 'decrease', 'count': 1291}
{'depth': 6294, 'type': 'increase', 'count': 1292}
{'depth': 6298, 'type': 'increase', 'count': 1293}
{'depth': 6311, 'type': 'increase', 'count': 1294}
{'depth': 6301, 'type': 'decrease', 'count': 1294}
{'depth': 6309, 'type': 'increase', 'count': 1295}
{'depth': 6312, 'type': 'increase', 'count': 1296}
{'depth': 6315, 'type': 'increase', 'count': 1297}
{'depth': 6318, 'type': 'increase', 'count': 1298}
{'depth': 6323, 'type': 'increase', 'count': 1299}
{'depth': 6325, 'type': 'increase', 'count': 1300}
{'depth': 6334, 'type': 'increase', 'count': 1301}
{'depth': 6323, 'type': 'decrease', 'count': 1301}
{'depth': 6322, 'type': 'decrease', 'count': 1301}
{'depth': 6323, 'type': 'increase', 'count': 1302}
{'depth': 6334, 'type': 'increase', 'count': 1303}
{'depth': 6335, 'type': 'increase', 'count': 1304}
{'depth': 6332, 'type': 'decrease', 'count': 1304}
{'depth': 6343, 'type': 'increase', 'count': 1305}
{'depth': 6344, 'type': 'increase', 'count': 1306}
{'depth': 6348, 'type': 'increase', 'count': 1307}
{'depth': 6352, 'type': 'increase', 'count': 1308}
{'depth': 6358, 'type': 'increase', 'count': 1309}
{'depth': 6361, 'type': 'increase', 'count': 1310}
{'depth': 6362, 'type': 'increase', 'count': 1311}
{'depth': 6367, 'type': 'increase', 'count': 1312}
{'depth': 6381, 'type': 'increase', 'count': 1313}
{'depth': 6395, 'type': 'increase', 'count': 1314}
{'depth': 6412, 'type': 'increase', 'count': 1315}
{'depth': 6411, 'type': 'decrease', 'count': 1315}
{'depth': 6410, 'type': 'decrease', 'count': 1315}
{'depth': 6426, 'type': 'increase', 'count': 1316}
{'depth': 6444, 'type': 'increase', 'count': 1317}
{'depth': 6455, 'type': 'increase', 'count': 1318}
{'depth': 6461, 'type': 'increase', 'count': 1319}
{'depth': 6470, 'type': 'increase', 'count': 1320}
{'depth': 6449, 'type': 'decrease', 'count': 1320}
{'depth': 6456, 'type': 'increase', 'count': 1321}
{'depth': 6455, 'type': 'decrease', 'count': 1321}
{'depth': 6464, 'type': 'increase', 'count': 1322}
{'depth': 6463, 'type': 'decrease', 'count': 1322}
{'depth': 6468, 'type': 'increase', 'count': 1323}
{'depth': 6474, 'type': 'increase', 'count': 1324}
{'depth': 6478, 'type': 'increase', 'count': 1325}
{'depth': 6477, 'type': 'decrease', 'count': 1325}
{'depth': 6474, 'type': 'decrease', 'count': 1325}
{'depth': 6473, 'type': 'decrease', 'count': 1325}
{'depth': 6468, 'type': 'decrease', 'count': 1325}
{'depth': 6474, 'type': 'increase', 'count': 1326}
{'depth': 6476, 'type': 'increase', 'count': 1327}
{'depth': 6501, 'type': 'increase', 'count': 1328}
{'depth': 6513, 'type': 'increase', 'count': 1329}
{'depth': 6516, 'type': 'increase', 'count': 1330}
{'depth': 6517, 'type': 'increase', 'count': 1331}
{'depth': 6518, 'type': 'increase', 'count': 1332}
{'depth': 6513, 'type': 'decrease', 'count': 1332}
{'depth': 6515, 'type': 'increase', 'count': 1333}
{'depth': 6519, 'type': 'increase', 'count': 1334}
{'depth': 6515, 'type': 'decrease', 'count': 1334}
{'depth': 6531, 'type': 'increase', 'count': 1335}
{'depth': 6537, 'type': 'increase', 'count': 1336}
{'depth': 6538, 'type': 'increase', 'count': 1337}
{'depth': 6531, 'type': 'decrease', 'count': 1337}
{'depth': 6545, 'type': 'increase', 'count': 1338}
{'depth': 6553, 'type': 'increase', 'count': 1339}
{'depth': 6554, 'type': 'increase', 'count': 1340}
{'depth': 6560, 'type': 'increase', 'count': 1341}
{'depth': 6559, 'type': 'decrease', 'count': 1341}
{'depth': 6562, 'type': 'increase', 'count': 1342}
{'depth': 6551, 'type': 'decrease', 'count': 1342}
{'depth': 6563, 'type': 'increase', 'count': 1343}
{'depth': 6559, 'type': 'decrease', 'count': 1343}
{'depth': 6557, 'type': 'decrease', 'count': 1343}
{'depth': 6562, 'type': 'increase', 'count': 1344}
{'depth': 6564, 'type': 'increase', 'count': 1345}
{'depth': 6562, 'type': 'decrease', 'count': 1345}
{'depth': 6564, 'type': 'increase', 'count': 1346}
{'depth': 6563, 'type': 'decrease', 'count': 1346}
{'depth': 6568, 'type': 'increase', 'count': 1347}
{'depth': 6572, 'type': 'increase', 'count': 1348}
{'depth': 6573, 'type': 'increase', 'count': 1349}
{'depth': 6572, 'type': 'decrease', 'count': 1349}
{'depth': 6583, 'type': 'increase', 'count': 1350}
{'depth': 6591, 'type': 'increase', 'count': 1351}
{'depth': 6595, 'type': 'increase', 'count': 1352}
{'depth': 6587, 'type': 'decrease', 'count': 1352}
{'depth': 6589, 'type': 'increase', 'count': 1353}
{'depth': 6590, 'type': 'increase', 'count': 1354}
{'depth': 6581, 'type': 'decrease', 'count': 1354}
{'depth': 6583, 'type': 'increase', 'count': 1355}
{'depth': 6593, 'type': 'increase', 'count': 1356}
{'depth': 6592, 'type': 'decrease', 'count': 1356}
{'depth': 6616, 'type': 'increase', 'count': 1357}
{'depth': 6627, 'type': 'increase', 'count': 1358}
{'depth': 6654, 'type': 'increase', 'count': 1359}
{'depth': 6657, 'type': 'increase', 'count': 1360}
{'depth': 6667, 'type': 'increase', 'count': 1361}
{'depth': 6668, 'type': 'increase', 'count': 1362}
{'depth': 6680, 'type': 'increase', 'count': 1363}
{'depth': 6695, 'type': 'increase', 'count': 1364}
{'depth': 6682, 'type': 'decrease', 'count': 1364}
{'depth': 6685, 'type': 'increase', 'count': 1365}
{'depth': 6691, 'type': 'increase', 'count': 1366}
{'depth': 6708, 'type': 'increase', 'count': 1367}
{'depth': 6720, 'type': 'increase', 'count': 1368}
{'depth': 6722, 'type': 'increase', 'count': 1369}
{'depth': 6723, 'type': 'increase', 'count': 1370}
{'depth': 6721, 'type': 'decrease', 'count': 1370}
{'depth': 6750, 'type': 'increase', 'count': 1371}
{'depth': 6759, 'type': 'increase', 'count': 1372}
{'depth': 6760, 'type': 'increase', 'count': 1373}
{'depth': 6759, 'type': 'decrease', 'count': 1373}
{'depth': 6760, 'type': 'increase', 'count': 1374}
{'depth': 6769, 'type': 'increase', 'count': 1375}
{'depth': 6772, 'type': 'increase', 'count': 1376}
{'depth': 6780, 'type': 'increase', 'count': 1377}
{'depth': 6774, 'type': 'decrease', 'count': 1377}
{'depth': 6782, 'type': 'increase', 'count': 1378}
{'depth': 6774, 'type': 'decrease', 'count': 1378}
{'depth': 6777, 'type': 'increase', 'count': 1379}
{'depth': 6778, 'type': 'increase', 'count': 1380}
{'depth': 6777, 'type': 'decrease', 'count': 1380}
{'depth': 6786, 'type': 'increase', 'count': 1381}
{'depth': 6787, 'type': 'increase', 'count': 1382}
{'depth': 6792, 'type': 'increase', 'count': 1383}
{'depth': 6796, 'type': 'increase', 'count': 1384}
{'depth': 6802, 'type': 'increase', 'count': 1385}
{'depth': 6814, 'type': 'increase', 'count': 1386}
{'depth': 6816, 'type': 'increase', 'count': 1387}
{'depth': 6813, 'type': 'decrease', 'count': 1387}
{'depth': 6814, 'type': 'increase', 'count': 1388}
{'depth': 6823, 'type': 'increase', 'count': 1389}
{'depth': 6807, 'type': 'decrease', 'count': 1389}
{'depth': 6805, 'type': 'decrease', 'count': 1389}
{'depth': 6804, 'type': 'decrease', 'count': 1389}
{'depth': 6805, 'type': 'increase', 'count': 1390}
{'depth': 6806, 'type': 'increase', 'count': 1391}
{'depth': 6807, 'type': 'increase', 'count': 1392}
{'depth': 6801, 'type': 'decrease', 'count': 1392}
{'depth': 6803, 'type': 'increase', 'count': 1393}
{'depth': 6806, 'type': 'increase', 'count': 1394}
{'depth': 6807, 'type': 'increase', 'count': 1395}
{'depth': 6799, 'type': 'decrease', 'count': 1395}
{'depth': 6812, 'type': 'increase', 'count': 1396}
{'depth': 6832, 'type': 'increase', 'count': 1397}
{'depth': 6858, 'type': 'increase', 'count': 1398}
{'depth': 6846, 'type': 'decrease', 'count': 1398}
{'depth': 6856, 'type': 'increase', 'count': 1399}
{'depth': 6857, 'type': 'increase', 'count': 1400}
{'depth': 6865, 'type': 'increase', 'count': 1401}
{'depth': 6867, 'type': 'increase', 'count': 1402}
{'depth': 6876, 'type': 'increase', 'count': 1403}
{'depth': 6877, 'type': 'increase', 'count': 1404}
{'depth': 6887, 'type': 'increase', 'count': 1405}
{'depth': 6889, 'type': 'increase', 'count': 1406}
{'depth': 6895, 'type': 'increase', 'count': 1407}
{'depth': 6896, 'type': 'increase', 'count': 1408}
{'depth': 6900, 'type': 'increase', 'count': 1409}
{'depth': 6901, 'type': 'increase', 'count': 1410}
{'depth': 6881, 'type': 'decrease', 'count': 1410}
{'depth': 6874, 'type': 'decrease', 'count': 1410}
{'depth': 6873, 'type': 'decrease', 'count': 1410}
{'depth': 6876, 'type': 'increase', 'count': 1411}
{'depth': 6883, 'type': 'increase', 'count': 1412}
{'depth': 6888, 'type': 'increase', 'count': 1413}
{'depth': 6898, 'type': 'increase', 'count': 1414}
{'depth': 6899, 'type': 'increase', 'count': 1415}
{'depth': 6910, 'type': 'increase', 'count': 1416}
{'depth': 6913, 'type': 'increase', 'count': 1417}
{'depth': 6934, 'type': 'increase', 'count': 1418}
{'depth': 6932, 'type': 'decrease', 'count': 1418}
{'depth': 6939, 'type': 'increase', 'count': 1419}
{'depth': 6940, 'type': 'increase', 'count': 1420}
{'depth': 6943, 'type': 'increase', 'count': 1421}
{'depth': 6968, 'type': 'increase', 'count': 1422}
{'depth': 6974, 'type': 'increase', 'count': 1423}
{'depth': 6978, 'type': 'increase', 'count': 1424}
{'depth': 6975, 'type': 'decrease', 'count': 1424}
{'depth': 6956, 'type': 'decrease', 'count': 1424}
{'depth': 6971, 'type': 'increase', 'count': 1425}
{'depth': 6953, 'type': 'decrease', 'count': 1425}
{'depth': 6976, 'type': 'increase', 'count': 1426}
{'depth': 6983, 'type': 'increase', 'count': 1427}
{'depth': 6980, 'type': 'decrease', 'count': 1427}
{'depth': 6986, 'type': 'increase', 'count': 1428}
{'depth': 6987, 'type': 'increase', 'count': 1429}
{'depth': 6988, 'type': 'increase', 'count': 1430}
{'depth': 6989, 'type': 'increase', 'count': 1431}
{'depth': 6992, 'type': 'increase', 'count': 1432}
{'depth': 7003, 'type': 'increase', 'count': 1433}
{'depth': 7004, 'type': 'increase', 'count': 1434}
{'depth': 7005, 'type': 'increase', 'count': 1435}
{'depth': 7004, 'type': 'decrease', 'count': 1435}
{'depth': 7011, 'type': 'increase', 'count': 1436}
{'depth': 7017, 'type': 'increase', 'count': 1437}
{'depth': 7019, 'type': 'increase', 'count': 1438}
{'depth': 7030, 'type': 'increase', 'count': 1439}
{'depth': 7033, 'type': 'increase', 'count': 1440}
{'depth': 7037, 'type': 'increase', 'count': 1441}
{'depth': 7043, 'type': 'increase', 'count': 1442}
{'depth': 7053, 'type': 'increase', 'count': 1443}
{'depth': 7058, 'type': 'increase', 'count': 1444}
{'depth': 7062, 'type': 'increase', 'count': 1445}
{'depth': 7076, 'type': 'increase', 'count': 1446}
{'depth': 7078, 'type': 'increase', 'count': 1447}
{'depth': 7080, 'type': 'increase', 'count': 1448}
{'depth': 7093, 'type': 'increase', 'count': 1449}
{'depth': 7094, 'type': 'increase', 'count': 1450}
{'depth': 7095, 'type': 'increase', 'count': 1451}
{'depth': 7107, 'type': 'increase', 'count': 1452}
{'depth': 7106, 'type': 'decrease', 'count': 1452}
{'depth': 7109, 'type': 'increase', 'count': 1453}
{'depth': 7110, 'type': 'increase', 'count': 1454}
{'depth': 7111, 'type': 'increase', 'count': 1455}
{'depth': 7112, 'type': 'increase', 'count': 1456}
{'depth': 7113, 'type': 'increase', 'count': 1457}
{'depth': 7116, 'type': 'increase', 'count': 1458}
{'depth': 7117, 'type': 'increase', 'count': 1459}
{'depth': 7119, 'type': 'increase', 'count': 1460}
{'depth': 7118, 'type': 'decrease', 'count': 1460}
{'depth': 7119, 'type': 'increase', 'count': 1461}
{'depth': 7120, 'type': 'increase', 'count': 1462}
{'depth': 7122, 'type': 'increase', 'count': 1463}
{'depth': 7134, 'type': 'increase', 'count': 1464}
{'depth': 7145, 'type': 'increase', 'count': 1465}
{'depth': 7142, 'type': 'decrease', 'count': 1465}
{'depth': 7174, 'type': 'increase', 'count': 1466}
{'depth': 7175, 'type': 'increase', 'count': 1467}
{'depth': 7185, 'type': 'increase', 'count': 1468}
{'depth': 7189, 'type': 'increase', 'count': 1469}
{'depth': 7190, 'type': 'increase', 'count': 1470}
{'depth': 7191, 'type': 'increase', 'count': 1471}
{'depth': 7214, 'type': 'increase', 'count': 1472}
{'depth': 7228, 'type': 'increase', 'count': 1473}
{'depth': 7236, 'type': 'increase', 'count': 1474}
{'depth': 7252, 'type': 'increase', 'count': 1475}
{'depth': 7267, 'type': 'increase', 'count': 1476}
{'depth': 7296, 'type': 'increase', 'count': 1477}
{'depth': 7302, 'type': 'increase', 'count': 1478}
{'depth': 7303, 'type': 'increase', 'count': 1479}
{'depth': 7322, 'type': 'increase', 'count': 1480}
{'depth': 7321, 'type': 'decrease', 'count': 1480}
{'depth': 7323, 'type': 'increase', 'count': 1481}
{'depth': 7327, 'type': 'increase', 'count': 1482}
{'depth': 7331, 'type': 'increase', 'count': 1483}
{'depth': 7333, 'type': 'increase', 'count': 1484}
{'depth': 7337, 'type': 'increase', 'count': 1485}
{'depth': 7334, 'type': 'decrease', 'count': 1485}
{'depth': 7343, 'type': 'increase', 'count': 1486}
{'depth': 7344, 'type': 'increase', 'count': 1487}
{'depth': 7352, 'type': 'increase', 'count': 1488}
{'depth': 7361, 'type': 'increase', 'count': 1489}
{'depth': 7369, 'type': 'increase', 'count': 1490}
{'depth': 7381, 'type': 'increase', 'count': 1491}
{'depth': 7384, 'type': 'increase', 'count': 1492}
{'depth': 7385, 'type': 'increase', 'count': 1493}
{'depth': 7384, 'type': 'decrease', 'count': 1493}
{'depth': 7389, 'type': 'increase', 'count': 1494}
{'depth': 7393, 'type': 'increase', 'count': 1495}
{'depth': 7394, 'type': 'increase', 'count': 1496}
{'depth': 7395, 'type': 'increase', 'count': 1497}
{'depth': 7403, 'type': 'increase', 'count': 1498}
{'depth': 7425, 'type': 'increase', 'count': 1499}
{'depth': 7430, 'type': 'increase', 'count': 1500}
{'depth': 7431, 'type': 'increase', 'count': 1501}
{'depth': 7433, 'type': 'increase', 'count': 1502}
{'depth': 7441, 'type': 'increase', 'count': 1503}
{'depth': 7440, 'type': 'decrease', 'count': 1503}
{'depth': 7424, 'type': 'decrease', 'count': 1503}
{'depth': 7427, 'type': 'increase', 'count': 1504}
{'depth': 7419, 'type': 'decrease', 'count': 1504}
{'depth': 7430, 'type': 'increase', 'count': 1505}
{'depth': 7432, 'type': 'increase', 'count': 1506}
{'depth': 7436, 'type': 'increase', 'count': 1507}
{'depth': 7437, 'type': 'increase', 'count': 1508}
{'depth': 7450, 'type': 'increase', 'count': 1509}
{'depth': 7451, 'type': 'increase', 'count': 1510}
{'depth': 7457, 'type': 'increase', 'count': 1511}
{'depth': 7477, 'type': 'increase', 'count': 1512}
{'depth': 7485, 'type': 'increase', 'count': 1513}
{'depth': 7490, 'type': 'increase', 'count': 1514}
{'depth': 7496, 'type': 'increase', 'count': 1515}
{'depth': 7503, 'type': 'increase', 'count': 1516}
{'depth': 7504, 'type': 'increase', 'count': 1517}
{'depth': 7508, 'type': 'increase', 'count': 1518}
{'depth': 7509, 'type': 'increase', 'count': 1519}
{'depth': 7485, 'type': 'decrease', 'count': 1519}
{'depth': 7490, 'type': 'increase', 'count': 1520}
{'depth': 7501, 'type': 'increase', 'count': 1521}
{'depth': 7502, 'type': 'increase', 'count': 1522}
{'depth': 7506, 'type': 'increase', 'count': 1523}
{'depth': 7512, 'type': 'increase', 'count': 1524}
{'depth': 7513, 'type': 'increase', 'count': 1525}
{'depth': 7514, 'type': 'increase', 'count': 1526}
{'depth': 7515, 'type': 'increase', 'count': 1527}
{'depth': 7513, 'type': 'decrease', 'count': 1527}
{'depth': 7528, 'type': 'increase', 'count': 1528}
{'depth': 7545, 'type': 'increase', 'count': 1529}
{'depth': 7554, 'type': 'increase', 'count': 1530}
{'depth': 7563, 'type': 'increase', 'count': 1531}
{'depth': 7569, 'type': 'increase', 'count': 1532}
{'depth': 7570, 'type': 'increase', 'count': 1533}
{'depth': 7573, 'type': 'increase', 'count': 1534}
{'depth': 7574, 'type': 'increase', 'count': 1535}
{'depth': 7586, 'type': 'increase', 'count': 1536}
{'depth': 7589, 'type': 'increase', 'count': 1537}
{'depth': 7605, 'type': 'increase', 'count': 1538}
{'depth': 7618, 'type': 'increase', 'count': 1539}
{'depth': 7620, 'type': 'increase', 'count': 1540}
{'depth': 7621, 'type': 'increase', 'count': 1541}
{'depth': 7624, 'type': 'increase', 'count': 1542}
{'depth': 7645, 'type': 'increase', 'count': 1543}
{'depth': 7658, 'type': 'increase', 'count': 1544}
{'depth': 7669, 'type': 'increase', 'count': 1545}
{'depth': 7672, 'type': 'increase', 'count': 1546}
{'depth': 7670, 'type': 'decrease', 'count': 1546}
{'depth': 7671, 'type': 'increase', 'count': 1547}
{'depth': 7678, 'type': 'increase', 'count': 1548}
{'depth': 7680, 'type': 'increase', 'count': 1549}
{'depth': 7692, 'type': 'increase', 'count': 1550}
{'depth': 7712, 'type': 'increase', 'count': 1551}
{'depth': 7724, 'type': 'increase', 'count': 1552}
{'depth': 7730, 'type': 'increase', 'count': 1553}
{'depth': 7736, 'type': 'increase', 'count': 1554}
{'depth': 7737, 'type': 'increase', 'count': 1555}
{'depth': 7746, 'type': 'increase', 'count': 1556}
{'depth': 7759, 'type': 'increase', 'count': 1557}
